
 begin log for calibration v12021-02-09
1.79	1.69
2.15	1.73
1.24	1.62
0.92	1.59
0.88	1.59
0.92	1.59
0.96	1.60
1.00	1.60
1.05	1.60
1.13	1.61
1.19	1.62
1.19	1.62
1.22	1.62
1.28	1.63
1.33	1.64
1.35	1.64
1.38	1.64
1.42	1.65
1.46	1.65
1.46	1.65
2.24	1.74
2.57	1.78
2.41	1.76
2.28	1.75
2.22	1.74
2.21	1.74
1.74	1.68
1.39	1.64
1.31	1.63
1.28	1.63
1.30	1.63
1.34	1.64
1.40	1.64
1.55	1.67
2.46	1.77
2.50	1.77
2.38	1.76
2.28	1.75
2.23	1.74
2.18	1.73
2.13	1.73
2.07	1.72
1.49	1.65
1.18	1.62
1.02	1.60
1.05	1.60
1.14	1.62
1.19	1.62
1.21	1.62
1.75	1.69
2.59	1.79
2.52	1.77
2.34	1.76
2.28	1.75
2.23	1.74
2.21	1.74
2.15	1.73
1.97	1.71
1.31	1.64
1.28	1.63
1.13	1.61
1.14	1.62
1.21	1.62
1.25	1.63
1.20	1.62
1.22	1.63
1.29	1.63
1.31	1.64
1.33	1.64
1.38	1.65
1.42	1.65
1.44	1.65
1.43	1.65
1.49	1.66
1.53	1.66
1.53	1.66
1.54	1.66
1.56	1.66
2.05	1.73
2.69	1.80
2.63	1.79
2.51	1.78
2.48	1.77
2.46	1.77
2.38	1.76
2.34	1.75
2.34	1.76
1.84	1.69
1.41	1.64
1.11	1.61
1.11	1.61
1.16	1.62
1.19	1.62
1.25	1.63
1.32	1.64
1.37	1.64
1.40	1.64
1.43	1.65
1.48	1.66
1.49	1.65
1.48	1.65
1.48	1.65
1.51	1.66
1.54	1.66
1.51	1.65
1.51	1.66
1.55	1.66
1.57	1.66
1.54	1.66
1.89	1.71
2.74	1.80
2.76	1.80
2.55	1.78
2.42	1.76
2.34	1.75
2.29	1.75
2.21	1.74
2.03	1.71
1.30	1.63
1.06	1.60
1.01	1.60
1.03	1.60
1.10	1.61
1.14	1.62
1.15	1.62
1.17	1.62
1.21	1.62
1.26	1.63
1.29	1.63
1.30	1.63
1.32	1.64
1.40	1.65
1.41	1.65
1.44	1.65
1.50	1.66
1.56	1.66
1.56	1.66
1.58	1.67
1.63	1.67
1.66	1.68
1.69	1.68
2.79	1.81
2.88	1.82
2.68	1.80
2.56	1.78
2.47	1.77
2.43	1.77
2.40	1.76
2.37	1.76
2.29	1.75
1.64	1.67
1.35	1.64
1.25	1.63
1.26	1.63
1.33	1.64
1.37	1.64
1.42	1.65
1.42	1.65
1.48	1.65
1.53	1.66
1.57	1.66
1.58	1.66
1.59	1.67
1.61	1.67
1.61	1.67
1.79	1.70
2.64	1.79
2.75	1.80
2.57	1.78
2.47	1.77
2.44	1.77
2.75	1.80
2.78	1.81
2.56	1.78
2.37	1.75
2.17	1.73
1.75	1.69
1.38	1.64
1.16	1.62
1.17	1.62
1.24	1.63
